point,cell,grid,lat,lon
4026578,1507,smos,66.527,26.849001
4026579,1507,smos,66.499001,26.489
4027092,1507,smos,66.584,26.191
4027093,1507,smos,66.555,25.833
4030164,1507,smos,67.277,26.576
4030677,1507,smos,67.363998,26.273001
4030678,1507,smos,67.334999,25.905001
4030679,1507,smos,67.305,25.537001
4030680,1507,smos,67.275002,25.17
4031190,1507,smos,67.452003,25.968
4031191,1507,smos,67.420998,25.6
4031192,1507,smos,67.390999,25.232
4031193,1471,smos,67.361,24.865
4031194,1471,smos,67.329002,24.5
4031703,1507,smos,67.539001,25.663
4031704,1507,smos,67.508003,25.294001
4031705,1471,smos,67.475998,24.926001
4031706,1471,smos,67.445,24.559
4031707,1471,smos,67.413002,24.191
4032217,1471,smos,67.594002,24.986
4032218,1471,smos,67.563004,24.618
4032219,1471,smos,67.528999,24.25
4032220,1471,smos,67.497002,23.884001
4032221,1471,smos,67.461998,23.517
4032730,1471,smos,67.68,24.677
4032731,1471,smos,67.648003,24.309
4032732,1471,smos,67.612999,23.940001
4032733,1471,smos,67.580002,23.572001
4033243,1471,smos,67.764,24.368
4033244,1471,smos,67.732002,23.997
4033245,1471,smos,67.696999,23.628
4033756,1471,smos,67.848999,24.055
4033757,1471,smos,67.816002,23.686001
4018369,1506,smos,64.517998,29.864
4018370,1506,smos,64.515999,29.584
4018371,1506,smos,64.514,29.306
4018372,1506,smos,64.512001,29.028
4018373,1506,smos,64.508003,28.75
4018374,1506,smos,64.502998,28.474001
4018375,1506,smos,64.5,28.197001
4018376,1506,smos,64.495003,27.92
4018377,1506,smos,64.488998,27.643
4018881,1506,smos,64.651001,29.996
4018882,1506,smos,64.650002,29.715
4018883,1506,smos,64.647003,29.437
4018884,1506,smos,64.643997,29.158001
4018885,1506,smos,64.640999,28.878
4018886,1506,smos,64.638,28.6
4018887,1506,smos,64.634003,28.322001
4018888,1506,smos,64.628998,28.044001
4018889,1506,smos,64.625,27.767
4018890,1506,smos,64.619003,27.489
4018891,1506,smos,64.612,27.211
4018892,1506,smos,64.607002,26.936001
4018893,1506,smos,64.598999,26.659
4018894,1506,smos,64.592003,26.382
4018895,1506,smos,64.583,26.107
4018896,1506,smos,64.574997,25.832001
4018897,1506,smos,64.567001,25.556
4019410,1506,smos,64.694,25.395
4019411,1506,smos,64.684998,25.121
4014797,1506,smos,63.511002,25.746
4014267,1542,smos,63.476002,30.466
4014268,1542,smos,63.473999,30.197001
4014269,1506,smos,63.472,29.926001
4014270,1506,smos,63.470001,29.656
4014271,1506,smos,63.466,29.386
4014272,1506,smos,63.464001,29.117001
4014273,1506,smos,63.459,28.847
4014274,1506,smos,63.455002,28.577
4014275,1506,smos,63.450001,28.309
4014781,1542,smos,63.604,30.054001
4014782,1506,smos,63.602001,29.783001
4014783,1506,smos,63.598,29.511
4014784,1506,smos,63.596001,29.24
4014785,1506,smos,63.591,28.969
4014786,1506,smos,63.588001,28.700001
4014787,1506,smos,63.583,28.43
4014788,1506,smos,63.577,28.159
4014789,1506,smos,63.573002,27.891001
4014790,1506,smos,63.567001,27.621
4014791,1506,smos,63.560001,27.353001
4014792,1506,smos,63.553001,27.083
4014793,1506,smos,63.546001,26.815001
4014794,1506,smos,63.536999,26.548
4014795,1506,smos,63.528,26.280001
4014796,1506,smos,63.52,26.013
4040420,1471,smos,69.111,21.763
4040421,1471,smos,69.071999,21.378
4040933,1471,smos,69.193001,21.43
4038883,1471,smos,68.790001,21.986
4039395,1471,smos,68.907997,22.040001
4039396,1471,smos,68.872002,21.658001
4039397,1471,smos,68.833,21.277
4039908,1471,smos,68.989998,21.709
4039909,1471,smos,68.953003,21.327
4039910,1471,smos,68.914001,20.947001
4040422,1471,smos,69.032997,20.996
4037346,1471,smos,68.469002,22.205
4037858,1471,smos,68.586998,22.259001
4038370,1471,smos,68.707001,22.312
4038371,1471,smos,68.668999,21.934
4038884,1471,smos,68.750999,21.607
4041941,1507,smos,69.927002,27.937
4041942,1507,smos,69.902,27.527
4041943,1507,smos,69.876999,27.121
4042454,1508,smos,70.018997,27.614
4040402,1507,smos,69.642998,28.895
4040915,1507,smos,69.737999,28.577
4040916,1507,smos,69.716003,28.17
4040917,1507,smos,69.693001,27.766001
4041428,1507,smos,69.833,28.259001
4041429,1507,smos,69.808998,27.85
4041430,1507,smos,69.786003,27.444
4041431,1507,smos,69.761002,27.038
4041432,1507,smos,69.735001,26.634001
4041944,1507,smos,69.850998,26.714001
4024529,1507,smos,66.073997,26.888
4024530,1507,smos,66.069,26.6
4024531,1507,smos,66.040001,26.246
4025043,1507,smos,66.153,26.305
4025044,1507,smos,66.125,25.951
4025045,1507,smos,66.094002,25.597
4025556,1507,smos,66.238998,26.01
4025557,1507,smos,66.208,25.656
4025558,1507,smos,66.178001,25.302
4025559,1471,smos,66.146004,24.950001
4026069,1507,smos,66.322998,25.714001
4026070,1507,smos,66.292,25.358
4026071,1507,smos,66.262001,25.004
4026072,1471,smos,66.227997,24.652
