point,cell,grid,lat,lon
880618,1398,quarter,62.875,14.625
877741,1434,quarter,62.375,15.375
871986,1434,quarter,61.375,16.625
903669,1435,quarter,66.875,17.375
866218,1398,quarter,60.375,14.625
861896,1397,quarter,59.625,14.125
853252,1397,quarter,58.125,13.125
893582,1435,quarter,65.125,15.625
893592,1435,quarter,65.125,18.125
893603,1471,quarter,65.125,20.875
889269,1434,quarter,64.375,17.375
889283,1470,quarter,64.375,20.875
884955,1434,quarter,63.625,18.875
883503,1434,quarter,63.375,15.875
883513,1434,quarter,63.375,18.375
879174,1398,quarter,62.625,13.625
879191,1434,quarter,62.625,17.875
871985,1434,quarter,61.375,16.375
867661,1434,quarter,60.625,15.375
903695,1471,quarter,66.875,23.875
861887,1397,quarter,59.625,11.875
860458,1397,quarter,59.375,14.625
857579,1397,quarter,58.875,14.875
840292,1397,quarter,55.875,13.125
897912,1435,quarter,65.875,18.125
896465,1435,quarter,65.625,16.375
896483,1471,quarter,65.625,20.875
893586,1435,quarter,65.125,16.625
892153,1434,quarter,64.875,18.375
870533,1398,quarter,61.125,13.375
886387,1434,quarter,63.875,16.875
883489,1398,quarter,63.375,12.375
873416,1398,quarter,61.625,14.125
905106,1435,quarter,67.125,16.625
851824,1433,quarter,57.875,16.125
843179,1397,quarter,56.375,14.875
841733,1397,quarter,56.125,13.375
840291,1397,quarter,55.875,12.875
897932,1471,quarter,65.875,23.125
895029,1435,quarter,65.375,17.375
892150,1434,quarter,64.875,17.625
890716,1434,quarter,64.625,19.125
889263,1434,quarter,64.375,15.875
869092,1398,quarter,60.875,13.125
869098,1398,quarter,60.875,14.625
883488,1398,quarter,63.375,12.125
882053,1398,quarter,63.125,13.375
880609,1398,quarter,62.875,12.375
879185,1434,quarter,62.625,16.375
879182,1434,quarter,62.625,15.625
867654,1398,quarter,60.625,13.625
867659,1398,quarter,60.625,14.875
912316,1435,quarter,68.375,19.125
912329,1471,quarter,68.375,22.375
909440,1471,quarter,67.875,20.125
906566,1471,quarter,67.375,21.625
905113,1435,quarter,67.125,18.375
903668,1435,quarter,66.875,17.125
900784,1435,quarter,66.375,16.125
861913,1433,quarter,59.625,18.375
857565,1397,quarter,58.875,11.375
857567,1397,quarter,58.875,11.875
854701,1433,quarter,58.375,15.375
853253,1397,quarter,58.125,13.375
846052,1397,quarter,56.875,13.125
895031,1435,quarter,65.375,17.875
892138,1398,quarter,64.875,14.625
892151,1434,quarter,64.875,17.875
890699,1398,quarter,64.625,14.875
876307,1434,quarter,62.125,16.875
886391,1434,quarter,63.875,17.875
873415,1398,quarter,61.625,13.875
873423,1434,quarter,61.625,15.875
871983,1434,quarter,61.375,15.875
915201,1471,quarter,68.875,20.375
913766,1471,quarter,68.625,21.625
910872,1435,quarter,68.125,18.125
910876,1435,quarter,68.125,19.125
910882,1471,quarter,68.125,20.625
909450,1471,quarter,67.875,22.625
906573,1471,quarter,67.375,23.375
899356,1435,quarter,66.125,19.125
861900,1433,quarter,59.625,15.125
860447,1397,quarter,59.375,11.875
860454,1397,quarter,59.375,13.625
859014,1397,quarter,59.125,13.625
856134,1397,quarter,58.625,13.625
851834,1433,quarter,57.875,18.625
848933,1397,quarter,57.375,13.375
844616,1397,quarter,56.625,14.125
843174,1397,quarter,56.375,13.625
838852,1397,quarter,55.625,13.125
897909,1435,quarter,65.875,17.375
869093,1398,quarter,60.875,13.375
884942,1434,quarter,63.625,15.625
880629,1434,quarter,62.875,17.375
874860,1434,quarter,61.875,15.125
874857,1398,quarter,61.875,14.375
873424,1434,quarter,61.625,16.125
908011,1471,quarter,67.625,22.875
905133,1471,quarter,67.125,23.375
903676,1435,quarter,66.875,19.125
902250,1471,quarter,66.625,22.625
899361,1471,quarter,66.125,20.375
899365,1471,quarter,66.125,21.375
860466,1433,quarter,59.375,16.625
859024,1433,quarter,59.125,16.125
854702,1433,quarter,58.375,15.625
850368,1397,quarter,57.625,12.125
844613,1397,quarter,56.625,13.375
897924,1471,quarter,65.875,21.125
896487,1471,quarter,65.625,21.875
892139,1398,quarter,64.875,14.875
890709,1434,quarter,64.625,17.375
887819,1398,quarter,64.125,14.875
886385,1434,quarter,63.875,16.375
886370,1398,quarter,63.875,12.625
883496,1398,quarter,63.375,14.125
882069,1434,quarter,63.125,17.375
879178,1398,quarter,62.625,14.625
877740,1434,quarter,62.375,15.125
897904,1435,quarter,65.875,16.125
895034,1435,quarter,65.375,18.625
893593,1435,quarter,65.125,18.375
890704,1434,quarter,64.625,16.125
889261,1434,quarter,64.375,15.375
887834,1434,quarter,64.125,18.625
884957,1434,quarter,63.625,19.375
880611,1398,quarter,62.875,12.875
879188,1434,quarter,62.625,17.125
871977,1398,quarter,61.375,14.375
867651,1398,quarter,60.625,12.875
910878,1435,quarter,68.125,19.625
908007,1471,quarter,67.625,21.875
906546,1435,quarter,67.375,16.625
902226,1435,quarter,66.625,16.625
902232,1435,quarter,66.625,18.125
900798,1435,quarter,66.375,19.625
899347,1435,quarter,66.125,16.875
857574,1397,quarter,58.875,13.625
848944,1433,quarter,57.375,16.125
848937,1397,quarter,57.375,14.375
844626,1433,quarter,56.625,16.625
897903,1435,quarter,65.875,15.875
893602,1471,quarter,65.125,20.625
876301,1434,quarter,62.125,15.375
883507,1434,quarter,63.375,16.875
883508,1434,quarter,63.375,17.125
867656,1398,quarter,60.625,14.125
912314,1435,quarter,68.375,18.625
909435,1435,quarter,67.875,18.875
909437,1435,quarter,67.875,19.375
906550,1435,quarter,67.375,17.625
902245,1471,quarter,66.625,21.375
899345,1435,quarter,66.125,16.375
863352,1433,quarter,59.875,18.125
859021,1433,quarter,59.125,15.375
859011,1397,quarter,59.125,12.875
846066,1433,quarter,56.875,16.625
896478,1435,quarter,65.625,19.625
869090,1398,quarter,60.875,12.625
869105,1434,quarter,60.875,16.375
884930,1398,quarter,63.625,12.625
884934,1398,quarter,63.625,13.625
877737,1398,quarter,62.375,14.375
915203,1471,quarter,68.875,20.875
912312,1435,quarter,68.375,18.125
910889,1471,quarter,68.125,22.375
905123,1471,quarter,67.125,20.875
902223,1435,quarter,66.625,15.875
864788,1434,quarter,60.125,17.125
861902,1433,quarter,59.625,15.625
856142,1433,quarter,58.625,15.625
854693,1397,quarter,58.375,13.375
853256,1397,quarter,58.125,14.125
851809,1397,quarter,57.875,12.375
846054,1397,quarter,56.875,13.625
843180,1433,quarter,56.375,15.125
897926,1471,quarter,65.875,21.625
896459,1399,quarter,65.625,14.875
887821,1434,quarter,64.125,15.375
880622,1434,quarter,62.875,15.625
874859,1398,quarter,61.875,14.875
915202,1471,quarter,68.875,20.625
912321,1471,quarter,68.375,20.375
910881,1471,quarter,68.125,20.375
902240,1471,quarter,66.625,20.125
900808,1471,quarter,66.375,22.125
866230,1434,quarter,60.375,17.625
866213,1398,quarter,60.375,13.375
861908,1433,quarter,59.625,17.125
857591,1433,quarter,58.875,17.875
853248,1397,quarter,58.125,12.125
853249,1397,quarter,58.125,12.375
847497,1397,quarter,57.125,14.375
840294,1397,quarter,55.875,13.625
897921,1471,quarter,65.875,20.375
896470,1435,quarter,65.625,17.625
886389,1434,quarter,63.875,17.375
883515,1434,quarter,63.375,18.875
877744,1434,quarter,62.375,16.125
874852,1398,quarter,61.875,13.125
910884,1471,quarter,68.125,21.125
903671,1435,quarter,66.875,17.875
900787,1435,quarter,66.375,16.875
863334,1397,quarter,59.875,13.625
857582,1433,quarter,58.875,15.625
889268,1434,quarter,64.375,17.125
884939,1398,quarter,63.625,14.875
877735,1398,quarter,62.375,13.875
877747,1434,quarter,62.375,16.875
910886,1471,quarter,68.125,21.625
909447,1471,quarter,67.875,21.875
907996,1435,quarter,67.625,19.125
905132,1471,quarter,67.125,23.125
903664,1435,quarter,66.875,16.125
900795,1435,quarter,66.375,18.875
900814,1471,quarter,66.375,23.625
899357,1435,quarter,66.125,19.375
899360,1471,quarter,66.125,20.125
866216,1398,quarter,60.375,14.125
864777,1398,quarter,60.125,14.375
861910,1433,quarter,59.625,17.625
851818,1397,quarter,57.875,14.625
850375,1397,quarter,57.625,13.875
848940,1433,quarter,57.375,15.125
848954,1433,quarter,57.375,18.625
848934,1397,quarter,57.375,13.625
846060,1433,quarter,56.875,15.125
841738,1397,quarter,56.125,14.625
897906,1435,quarter,65.875,16.625
895021,1435,quarter,65.375,15.375
895027,1435,quarter,65.375,16.875
892136,1398,quarter,64.875,14.125
890720,1470,quarter,64.625,20.125
889281,1470,quarter,64.375,20.375
879180,1434,quarter,62.625,15.125
871988,1434,quarter,61.375,17.125
909443,1471,quarter,67.875,20.875
903683,1471,quarter,66.875,20.875
899339,1399,quarter,66.125,14.875
866222,1434,quarter,60.375,15.625
861895,1397,quarter,59.625,13.875
860465,1433,quarter,59.375,16.375
859022,1433,quarter,59.125,15.625
857571,1397,quarter,58.875,12.875
857580,1433,quarter,58.875,15.125
851810,1397,quarter,57.875,12.625
841737,1397,quarter,56.125,14.375
893591,1435,quarter,65.125,17.875
892152,1434,quarter,64.875,18.125
869097,1398,quarter,60.875,14.375
869099,1398,quarter,60.875,14.875
874850,1398,quarter,61.875,12.625
909427,1435,quarter,67.875,16.875
908005,1471,quarter,67.625,21.375
905117,1435,quarter,67.125,19.375
902227,1435,quarter,66.625,16.875
860462,1433,quarter,59.375,15.625
853246,1397,quarter,58.125,11.625
851815,1397,quarter,57.875,13.875
850381,1433,quarter,57.625,15.375
847503,1433,quarter,57.125,15.875
893596,1435,quarter,65.125,19.125
889257,1398,quarter,64.375,14.375
887825,1434,quarter,64.125,16.375
884951,1434,quarter,63.625,17.875
882050,1398,quarter,63.125,12.625
880623,1434,quarter,62.875,15.875
879172,1398,quarter,62.625,13.125
879176,1398,quarter,62.625,14.125
879186,1434,quarter,62.625,16.625
871979,1398,quarter,61.375,14.875
871984,1434,quarter,61.375,16.125
867667,1434,quarter,60.625,16.875
903679,1435,quarter,66.875,19.875
900790,1435,quarter,66.375,17.625
900793,1435,quarter,66.375,18.375
866210,1398,quarter,60.375,12.625
863349,1433,quarter,59.875,17.375
861899,1397,quarter,59.625,14.875
860451,1397,quarter,59.375,12.875
860461,1433,quarter,59.375,15.375
859025,1433,quarter,59.125,16.375
857566,1397,quarter,58.875,11.625
856147,1433,quarter,58.625,16.875
893605,1471,quarter,65.125,21.375
892162,1470,quarter,64.875,20.625
869094,1398,quarter,60.875,13.625
870536,1398,quarter,61.125,14.125
876304,1434,quarter,62.125,16.125
876308,1434,quarter,62.125,17.125
884929,1398,quarter,63.625,12.375
884941,1434,quarter,63.625,15.375
882067,1434,quarter,63.125,16.875
882071,1434,quarter,63.125,17.875
880631,1434,quarter,62.875,17.875
910885,1471,quarter,68.125,21.375
906548,1435,quarter,67.375,17.125
905116,1435,quarter,67.125,19.125
900800,1471,quarter,66.375,20.125
900810,1471,quarter,66.375,22.625
866229,1434,quarter,60.375,17.375
863343,1433,quarter,59.875,15.875
863353,1433,quarter,59.875,18.375
861891,1397,quarter,59.625,12.875
856135,1397,quarter,58.625,13.875
854691,1397,quarter,58.375,12.875
851808,1397,quarter,57.875,12.125
896475,1435,quarter,65.625,18.875
895024,1435,quarter,65.375,16.125
890723,1470,quarter,64.625,20.875
887816,1398,quarter,64.125,14.125
906563,1471,quarter,67.375,20.875
905124,1471,quarter,67.125,21.125
903680,1471,quarter,66.875,20.125
902253,1471,quarter,66.625,23.375
899367,1471,quarter,66.125,21.875
861893,1397,quarter,59.625,13.375
860450,1397,quarter,59.375,12.625
859031,1433,quarter,59.125,17.875
853255,1397,quarter,58.125,13.875
853257,1397,quarter,58.125,14.375
847513,1433,quarter,57.125,18.375
846061,1433,quarter,56.875,15.375
895026,1435,quarter,65.375,16.625
892158,1434,quarter,64.875,19.625
889285,1470,quarter,64.375,21.375
869102,1434,quarter,60.875,15.625
887824,1434,quarter,64.125,16.125
883495,1398,quarter,63.375,13.875
883505,1434,quarter,63.375,16.375
909434,1435,quarter,67.875,18.625
907986,1435,quarter,67.625,16.625
903667,1435,quarter,66.875,16.875
900782,1435,quarter,66.375,15.625
859020,1433,quarter,59.125,15.125
853258,1397,quarter,58.125,14.625
847501,1433,quarter,57.125,15.375
846055,1397,quarter,56.875,13.875
841732,1397,quarter,56.125,13.125
897928,1471,quarter,65.875,22.125
893585,1435,quarter,65.125,16.375
890707,1434,quarter,64.625,16.875
890711,1434,quarter,64.625,17.875
887817,1398,quarter,64.125,14.375
884931,1398,quarter,63.625,12.875
879171,1398,quarter,62.625,12.875
874864,1434,quarter,61.875,16.125
873414,1398,quarter,61.625,13.625
871980,1434,quarter,61.375,15.125
912326,1471,quarter,68.375,21.625
910891,1471,quarter,68.125,22.875
907994,1435,quarter,67.625,18.625
907997,1435,quarter,67.625,19.375
908006,1471,quarter,67.625,21.625
906561,1471,quarter,67.375,20.375
905107,1435,quarter,67.125,16.875
903666,1435,quarter,66.875,16.625
902230,1435,quarter,66.625,17.625
866220,1434,quarter,60.375,15.125
863338,1397,quarter,59.875,14.625
853250,1397,quarter,58.125,12.625
844624,1433,quarter,56.625,16.125
840295,1397,quarter,55.875,13.875
837413,1397,quarter,55.375,13.375
897927,1471,quarter,65.875,21.875
895033,1435,quarter,65.375,18.375
893579,1399,quarter,65.125,14.875
890698,1398,quarter,64.625,14.625
883493,1398,quarter,63.375,13.375
880632,1434,quarter,62.875,18.125
907999,1435,quarter,67.625,19.875
907988,1435,quarter,67.625,17.125
902242,1471,quarter,66.625,20.625
899375,1471,quarter,66.125,23.875
864786,1434,quarter,60.125,16.625
863333,1397,quarter,59.875,13.375
859010,1397,quarter,59.125,12.625
850394,1433,quarter,57.625,18.625
848941,1433,quarter,57.375,15.375
847495,1397,quarter,57.125,13.875
897911,1435,quarter,65.875,17.875
895045,1471,quarter,65.375,21.375
895019,1399,quarter,65.375,14.875
890710,1434,quarter,64.625,17.625
889277,1434,quarter,64.375,19.375
869100,1434,quarter,60.875,15.125
887831,1434,quarter,64.125,17.875
884935,1398,quarter,63.625,13.875
882072,1434,quarter,63.125,18.125
880630,1434,quarter,62.875,17.625
867664,1434,quarter,60.625,16.125
866217,1398,quarter,60.375,14.375
861904,1433,quarter,59.625,16.125
861905,1433,quarter,59.625,16.375
861906,1433,quarter,59.625,16.625
860459,1397,quarter,59.375,14.875
860471,1433,quarter,59.375,17.875
850379,1397,quarter,57.625,14.875
892148,1434,quarter,64.875,17.125
892149,1434,quarter,64.875,17.375
890706,1434,quarter,64.625,16.625
870532,1398,quarter,61.125,13.125
880617,1398,quarter,62.875,14.375
880619,1398,quarter,62.875,14.875
879169,1398,quarter,62.625,12.375
879175,1398,quarter,62.625,13.875
877739,1398,quarter,62.375,14.875
912315,1435,quarter,68.375,18.875
905118,1435,quarter,67.125,19.625
905122,1471,quarter,67.125,20.625
903690,1471,quarter,66.875,22.625
903694,1471,quarter,66.875,23.625
900807,1471,quarter,66.375,21.875
866211,1398,quarter,60.375,12.875
864784,1434,quarter,60.125,16.125
857584,1433,quarter,58.875,16.125
856127,1397,quarter,58.625,11.875
856133,1397,quarter,58.625,13.375
856136,1397,quarter,58.625,14.125
846053,1397,quarter,56.875,13.375
838853,1397,quarter,55.625,13.375
893581,1435,quarter,65.125,15.375
890703,1434,quarter,64.625,15.875
876295,1398,quarter,62.125,13.875
886399,1434,quarter,63.875,19.875
886375,1398,quarter,63.875,13.875
883506,1434,quarter,63.375,16.625
882054,1398,quarter,63.125,13.625
909446,1471,quarter,67.875,21.625
905126,1471,quarter,67.125,21.625
905127,1471,quarter,67.125,21.875
902233,1435,quarter,66.625,18.375
860457,1397,quarter,59.375,14.375
859013,1397,quarter,59.125,13.375
853266,1433,quarter,58.125,16.625
843178,1397,quarter,56.375,14.625
897898,1399,quarter,65.875,14.625
896463,1435,quarter,65.625,15.875
896485,1471,quarter,65.625,21.375
893594,1435,quarter,65.125,18.625
870534,1398,quarter,61.125,13.625
886378,1398,quarter,63.875,14.625
884938,1398,quarter,63.625,14.625
880613,1398,quarter,62.875,13.375
877748,1434,quarter,62.375,17.125
910877,1435,quarter,68.125,19.375
902247,1471,quarter,66.625,21.875
899342,1435,quarter,66.125,15.625
899364,1471,quarter,66.125,21.125
861911,1433,quarter,59.625,17.875
851822,1433,quarter,57.875,15.625
851825,1433,quarter,57.875,16.375
896466,1435,quarter,65.625,16.625
896474,1435,quarter,65.625,18.625
896482,1471,quarter,65.625,20.625
889284,1470,quarter,64.375,21.125
876297,1398,quarter,62.125,14.375
886388,1434,quarter,63.875,17.125
883499,1398,quarter,63.375,14.875
879184,1434,quarter,62.625,16.125
877738,1398,quarter,62.375,14.625
910873,1435,quarter,68.125,18.375
906555,1435,quarter,67.375,18.875
905121,1471,quarter,67.125,20.375
903670,1435,quarter,66.875,17.625
864776,1398,quarter,60.125,14.125
893604,1471,quarter,65.125,21.125
892157,1434,quarter,64.875,19.375
890701,1434,quarter,64.625,15.375
890708,1434,quarter,64.625,17.125
889272,1434,quarter,64.375,18.125
889274,1434,quarter,64.375,18.625
876300,1434,quarter,62.125,15.125
884947,1434,quarter,63.625,16.875
880610,1398,quarter,62.875,12.625
879190,1434,quarter,62.625,17.625
873413,1398,quarter,61.625,13.375
873419,1398,quarter,61.625,14.875
871972,1398,quarter,61.375,13.125
867652,1398,quarter,60.625,13.125
