point,cell,grid,lat,lon
3066247,1508,warp,70.054382,26.255634
3066251,1508,warp,70.054382,26.58383
3066255,1508,warp,70.054382,26.912025
3066259,1508,warp,70.054382,27.240221
3066271,1508,warp,70.054382,28.224806
3066275,1508,warp,70.054382,28.553001
3066279,1508,warp,70.054382,28.881197
3068381,1472,warp,70.166428,21.448233
3068385,1472,warp,70.166428,21.778206
3068389,1472,warp,70.166428,22.108177
3068393,1472,warp,70.166428,22.43815
3068397,1472,warp,70.166428,22.768124
3068405,1472,warp,70.166428,23.428068
3068409,1472,warp,70.166428,23.758041
3068413,1472,warp,70.166428,24.088015
3068417,1472,warp,70.166428,24.417988
3068421,1472,warp,70.166428,24.747961
3068429,1508,warp,70.166428,25.407906
3068433,1508,warp,70.166428,25.737879
3068437,1508,warp,70.166428,26.067852
3068441,1508,warp,70.166428,26.397825
3068445,1508,warp,70.166428,26.727797
3068449,1508,warp,70.166428,27.05777
3068453,1508,warp,70.166428,27.387743
3068457,1508,warp,70.166428,27.717716
3068461,1508,warp,70.166428,28.047688
3068465,1508,warp,70.166428,28.377661
3068473,1508,warp,70.166428,29.037607
3068477,1508,warp,70.166428,29.36758
3068481,1508,warp,70.166428,29.697552
3068485,1544,warp,70.166428,30.027525
3070571,1472,warp,70.278473,22.228645
3070575,1472,warp,70.278473,22.560415
3070579,1472,warp,70.278473,22.892187
3070583,1472,warp,70.278473,23.223957
3070587,1472,warp,70.278473,23.555727
3070591,1472,warp,70.278473,23.887499
3070595,1472,warp,70.278473,24.219269
3070599,1472,warp,70.278473,24.551041
3070603,1472,warp,70.278473,24.882811
3070611,1508,warp,70.278473,25.546352
3070615,1508,warp,70.278473,25.878124
3070619,1508,warp,70.278473,26.209894
3070623,1508,warp,70.278473,26.541666
3070627,1508,warp,70.278473,26.873436
3070631,1508,warp,70.278473,27.205206
3070635,1508,warp,70.278473,27.536978
3070639,1508,warp,70.278473,27.868748
3070643,1508,warp,70.278473,28.20052
3070647,1508,warp,70.278473,28.53229
3070651,1508,warp,70.278473,28.864061
3070655,1508,warp,70.278473,29.195831
3070659,1508,warp,70.278473,29.527603
3070663,1508,warp,70.278473,29.859373
3070667,1544,warp,70.278473,30.191145
3070671,1544,warp,70.278473,30.522915
3072761,1472,warp,70.390511,24.018467
3072765,1472,warp,70.390511,24.352057
3072769,1472,warp,70.390511,24.685646
3072773,1508,warp,70.390511,25.019236
3072781,1508,warp,70.390511,25.686415
3072785,1508,warp,70.390511,26.020004
3072789,1508,warp,70.390511,26.353596
3072793,1508,warp,70.390511,26.687185
3072797,1508,warp,70.390511,27.020775
3072801,1508,warp,70.390511,27.354364
3072805,1508,warp,70.390511,27.687954
3072809,1508,warp,70.390511,28.021544
3072813,1508,warp,70.390511,28.355133
3072817,1508,warp,70.390511,28.688723
3072821,1508,warp,70.390511,29.022314
3072825,1508,warp,70.390511,29.355904
3072829,1508,warp,70.390511,29.689493
3072833,1544,warp,70.390511,30.023083
3072837,1544,warp,70.390511,30.356672
3072841,1544,warp,70.390511,30.690262
3074907,1472,warp,70.502556,23.14468
3074911,1472,warp,70.502556,23.48011
3074923,1472,warp,70.502556,24.486401
3074927,1472,warp,70.502556,24.821831
3074931,1508,warp,70.502556,25.157261
3074939,1508,warp,70.502556,25.828121
3074943,1508,warp,70.502556,26.163551
3074947,1508,warp,70.502556,26.498981
3074955,1508,warp,70.502556,27.169842
3074959,1508,warp,70.502556,27.505272
3074963,1508,warp,70.502556,27.840702
3074971,1508,warp,70.502556,28.511562
3074975,1508,warp,70.502556,28.846992
3074979,1508,warp,70.502556,29.182423
3074983,1508,warp,70.502556,29.517853
3074987,1508,warp,70.502556,29.853283
3074991,1544,warp,70.502556,30.188713
3074995,1544,warp,70.502556,30.524143
3077041,1472,warp,70.614594,22.261286
3077045,1472,warp,70.614594,22.598577
3077049,1472,warp,70.614594,22.935869
3077061,1472,warp,70.614594,23.947746
3077065,1472,warp,70.614594,24.285038
3077069,1472,warp,70.614594,24.62233
3077073,1472,warp,70.614594,24.959623
3077077,1508,warp,70.614594,25.296915
3077089,1508,warp,70.614594,26.308792
3077101,1508,warp,70.614594,27.320667
3077105,1508,warp,70.614594,27.657961
3077109,1508,warp,70.614594,27.995253
3077117,1508,warp,70.614594,28.669836
3077121,1508,warp,70.614594,29.00713
3077125,1508,warp,70.614594,29.344421
3077129,1508,warp,70.614594,29.681713
3077133,1544,warp,70.614594,30.019005
3079203,1472,warp,70.726631,24.759872
3079207,1508,warp,70.726631,25.099049
3079211,1508,warp,70.726631,25.438227
3079223,1508,warp,70.726631,26.455755
3079235,1508,warp,70.726631,27.473284
3079239,1508,warp,70.726631,27.81246
3079251,1508,warp,70.726631,28.829988
3079255,1508,warp,70.726631,29.169165
3081325,1472,warp,70.838669,24.899057
3081329,1508,warp,70.838669,25.240139
3081333,1508,warp,70.838669,25.581223
3081345,1508,warp,70.838669,26.604471
3081357,1508,warp,70.838669,27.62772
