point,cell,grid,lat,lon
925316,1508,quarter,70.625,29.125
923855,1472,quarter,70.375,23.875
916623,1435,quarter,69.125,15.875
916655,1471,quarter,69.125,23.875
916657,1471,quarter,69.125,24.375
915196,1435,quarter,68.875,19.125
905102,1435,quarter,67.125,15.625
905097,1399,quarter,67.125,14.375
903658,1399,quarter,66.875,14.625
902213,1399,quarter,66.625,13.375
870499,1326,quarter,61.125,4.875
870506,1362,quarter,61.125,6.625
866203,1398,quarter,60.375,10.875
856108,1361,quarter,58.625,7.125
896447,1399,quarter,65.625,11.875
869073,1362,quarter,60.875,8.375
880599,1362,quarter,62.875,9.875
880607,1398,quarter,62.875,11.875
877719,1362,quarter,62.375,9.875
877723,1398,quarter,62.375,10.875
873400,1398,quarter,61.625,10.125
923883,1544,quarter,70.375,30.875
913739,1399,quarter,68.625,14.875
909421,1435,quarter,67.875,15.375
857551,1361,quarter,58.875,7.875
897891,1399,quarter,65.875,12.875
892134,1398,quarter,64.875,13.625
876286,1398,quarter,62.125,11.625
887812,1398,quarter,64.125,13.125
886367,1398,quarter,63.875,11.875
873408,1398,quarter,61.625,12.125
871964,1398,quarter,61.375,11.125
925309,1508,quarter,70.625,27.375
922422,1508,quarter,70.125,25.625
919512,1435,quarter,69.625,18.125
919534,1471,quarter,69.625,23.625
909424,1435,quarter,67.875,16.125
906539,1399,quarter,67.375,14.875
905101,1435,quarter,67.125,15.375
863320,1397,quarter,59.875,10.125
861876,1361,quarter,59.625,9.125
861879,1361,quarter,59.625,9.875
897895,1399,quarter,65.875,13.875
869087,1398,quarter,60.875,11.875
876288,1398,quarter,62.125,12.125
887807,1398,quarter,64.125,11.875
882035,1362,quarter,63.125,8.875
882038,1362,quarter,63.125,9.625
879156,1362,quarter,62.625,9.125
874822,1362,quarter,61.875,5.625
913753,1435,quarter,68.625,18.375
913754,1435,quarter,68.625,18.625
912310,1435,quarter,68.375,17.625
906542,1435,quarter,67.375,15.625
897897,1399,quarter,65.875,14.375
892124,1398,quarter,64.875,11.125
870513,1362,quarter,61.125,8.375
879163,1398,quarter,62.625,10.875
877722,1398,quarter,62.375,10.625
922434,1508,quarter,70.125,28.625
918070,1435,quarter,69.375,17.625
916676,1507,quarter,69.125,29.125
916653,1471,quarter,69.125,23.375
913742,1435,quarter,68.625,15.625
903656,1399,quarter,66.875,14.125
899336,1399,quarter,66.125,14.125
863317,1361,quarter,59.875,9.375
857548,1361,quarter,58.875,7.125
857555,1361,quarter,58.875,8.875
889248,1398,quarter,64.375,12.125
870529,1398,quarter,61.125,12.375
886368,1398,quarter,63.875,12.125
880595,1362,quarter,62.875,8.875
874831,1362,quarter,61.875,7.875
873383,1362,quarter,61.625,5.875
926740,1508,quarter,70.875,25.125
925312,1508,quarter,70.625,28.125
923880,1544,quarter,70.375,30.125
920973,1471,quarter,69.875,23.375
919527,1471,quarter,69.625,21.875
919559,1507,quarter,69.625,29.875
916660,1507,quarter,69.125,25.125
912303,1435,quarter,68.375,15.875
910869,1435,quarter,68.125,17.375
905105,1435,quarter,67.125,16.375
864762,1398,quarter,60.125,10.625
858996,1361,quarter,59.125,9.125
886365,1398,quarter,63.875,11.375
883479,1362,quarter,63.375,9.875
882041,1398,quarter,63.125,10.375
882046,1398,quarter,63.125,11.625
877721,1398,quarter,62.375,10.375
877726,1398,quarter,62.375,11.625
873401,1398,quarter,61.625,10.375
922406,1472,quarter,70.125,21.625
922408,1472,quarter,70.125,22.125
922415,1472,quarter,70.125,23.875
920985,1507,quarter,69.875,26.375
918069,1435,quarter,69.375,17.375
918095,1471,quarter,69.375,23.875
916656,1471,quarter,69.125,24.125
915215,1471,quarter,68.875,23.875
905103,1435,quarter,67.125,15.875
876263,1362,quarter,62.125,5.875
857546,1361,quarter,58.875,6.625
854669,1361,quarter,58.375,7.375
880604,1398,quarter,62.875,11.125
871961,1398,quarter,61.375,10.375
867640,1398,quarter,60.625,10.125
916641,1471,quarter,69.125,20.375
916642,1471,quarter,69.125,20.625
909426,1435,quarter,67.875,16.625
870501,1362,quarter,61.125,5.375
864746,1362,quarter,60.125,6.625
861886,1397,quarter,59.625,11.625
858987,1361,quarter,59.125,6.875
897893,1399,quarter,65.875,13.375
896449,1399,quarter,65.625,12.375
886359,1362,quarter,63.875,9.875
877703,1362,quarter,62.375,5.875
877710,1362,quarter,62.375,7.625
873402,1398,quarter,61.625,10.625
871941,1362,quarter,61.375,5.375
926746,1508,quarter,70.875,26.625
920994,1507,quarter,69.875,28.625
920968,1471,quarter,69.875,22.125
916654,1471,quarter,69.125,23.625
913760,1471,quarter,68.625,20.125
902215,1399,quarter,66.625,13.875
899333,1399,quarter,66.125,13.375
869066,1362,quarter,60.875,6.625
864747,1362,quarter,60.125,6.875
863305,1361,quarter,59.875,6.375
860424,1361,quarter,59.375,6.125
860433,1361,quarter,59.375,8.375
869088,1398,quarter,60.875,12.125
887804,1398,quarter,64.125,11.125
883482,1398,quarter,63.375,10.625
879155,1362,quarter,62.625,8.875
871955,1362,quarter,61.375,8.875
867635,1362,quarter,60.625,8.875
867646,1398,quarter,60.625,11.625
926753,1508,quarter,70.875,28.375
923862,1508,quarter,70.375,25.625
923868,1508,quarter,70.375,27.125
923876,1508,quarter,70.375,29.125
922417,1472,quarter,70.125,24.375
922428,1508,quarter,70.125,27.125
920993,1507,quarter,69.875,28.375
920958,1435,quarter,69.875,19.625
920977,1471,quarter,69.875,24.375
919531,1471,quarter,69.625,22.875
919539,1471,quarter,69.625,24.875
918075,1435,quarter,69.375,18.875
918086,1471,quarter,69.375,21.625
918117,1507,quarter,69.375,29.375
916632,1435,quarter,69.125,18.125
864748,1362,quarter,60.125,7.125
856105,1361,quarter,58.625,6.375
870518,1362,quarter,61.125,9.625
880593,1362,quarter,62.875,8.375
877727,1398,quarter,62.375,11.875
874832,1362,quarter,61.875,8.125
871948,1362,quarter,61.375,7.125
871963,1398,quarter,61.375,10.875
919535,1471,quarter,69.625,23.875
913757,1435,quarter,68.625,19.375
863321,1397,quarter,59.875,10.375
863324,1397,quarter,59.875,11.125
859005,1397,quarter,59.125,11.375
892127,1398,quarter,64.875,11.875
889252,1398,quarter,64.375,13.125
869083,1398,quarter,60.875,10.875
887802,1398,quarter,64.125,10.625
883478,1362,quarter,63.375,9.625
883481,1398,quarter,63.375,10.375
880588,1362,quarter,62.875,7.125
871942,1362,quarter,61.375,5.625
871953,1362,quarter,61.375,8.375
918068,1435,quarter,69.375,17.125
918094,1471,quarter,69.375,23.625
899337,1399,quarter,66.125,14.375
858990,1361,quarter,59.125,7.625
854674,1361,quarter,58.375,8.625
896455,1399,quarter,65.625,13.875
889244,1398,quarter,64.375,11.125
869075,1362,quarter,60.875,8.875
870530,1398,quarter,61.125,12.625
876269,1362,quarter,62.125,7.375
882045,1398,quarter,63.125,11.375
877712,1362,quarter,62.375,8.125
871960,1398,quarter,61.375,10.125
925290,1472,quarter,70.625,22.625
923859,1472,quarter,70.375,24.875
922402,1472,quarter,70.125,20.625
920972,1471,quarter,69.875,23.125
919543,1507,quarter,69.625,25.875
910866,1435,quarter,68.125,16.625
906538,1399,quarter,67.375,14.625
863310,1361,quarter,59.875,7.625
861870,1361,quarter,59.625,7.625
860428,1361,quarter,59.375,7.125
858988,1361,quarter,59.125,7.125
857553,1361,quarter,58.875,8.375
856104,1361,quarter,58.625,6.125
893568,1399,quarter,65.125,12.125
