location,lat,lon,location_veg_class,prod_name,triplet,anomaly,n,err_std,r
846054,56.875,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,12,3.3294000000000003e-05,0.68227
846054,56.875,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,12,182.7349,0.62906
846055,56.875,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,0.0023715999999999997,0+0.6035i
846055,56.875,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,0.00019239,0+0.43828i
846055,56.875,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,466.5901,0+0.74552i
846056,56.875,14.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,28,0.00094568,0.05348
846056,56.875,14.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,28,0.00054095,0.19544
846056,56.875,14.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,28,-323.1549,1.4801
846057,56.875,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,48,0.00045339999999999996,0.55921
846057,56.875,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,48,0.00075857,0.28437
846057,56.875,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,48,107.7806,0.59181
846058,56.875,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,39,0.00070144,0.90364
846058,56.875,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,39,0.00035010000000000005,0.33236
846058,56.875,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,39,336.8818,0.20339
846059,56.875,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,24,9.3991e-05,0.97726
846059,56.875,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,24,0.00049957,0.090708
846059,56.875,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,24,379.6449,0.017449
846060,56.875,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,94,0.0021986,0+0.31907i
846060,56.875,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,94,0.00084247,0+0.095641i
846060,56.875,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,94,160.8549,0+0.44249i
846061,56.875,15.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,220,0.0020656,0.45802
846061,56.875,15.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,220,0.00061174,0.40733
846061,56.875,15.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,220,84.6326,0.66452
846062,56.875,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,240,0.0016879999999999998,0.60043
846062,56.875,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,240,0.00063043,0.42839
846062,56.875,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,240,112.6307,0.53773
846063,56.875,15.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,0.0016994,0.57385
846063,56.875,15.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,0.00069536,0.22284
846063,56.875,15.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,153,108.7651,0.45623
846064,56.875,16.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,0.00052304,0.39749
846064,56.875,16.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,3.9284e-05,0.9728
846064,56.875,16.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,518.7111,0.24087
846065,56.875,16.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
846065,56.875,16.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
846065,56.875,16.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
846066,56.875,16.625,missing value,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
846066,56.875,16.625,missing value,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
846066,56.875,16.625,missing value,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847489,57.125,12.375,Mixed Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847489,57.125,12.375,Mixed Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847489,57.125,12.375,Mixed Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847490,57.125,12.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,3,0.00015837,0.56143
847490,57.125,12.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,3,8.1905e-05,0.89148
847490,57.125,12.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,3,-108.7841,1.1094
847491,57.125,12.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,0.00073395,0+0.48378i
847491,57.125,12.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,0.00095497,0+1.5723i
847491,57.125,12.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,8,612.8593,0+0.13153i
847492,57.125,13.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,40,0.0017303000000000002,0.56443
847492,57.125,13.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,40,0.00039324,0.51631
847492,57.125,13.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,40,107.6411,0.76646
847493,57.125,13.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,0.0017042000000000001,0.18615
847493,57.125,13.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,0.0006666,0.055941
847493,57.125,13.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,-1214.6335,2.2005
847494,57.125,13.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,19,0.0020189,0.13197
847494,57.125,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,19,3.2678e-05,0.97722
847494,57.125,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,19,534.6964,0.089855
847495,57.125,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,0.0013035,0+0.37792i
847495,57.125,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,0.00018049,0+0.15188i
847495,57.125,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,741.1764,0+1.184i
847496,57.125,14.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,0.00091651,0.16909
847496,57.125,14.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,0.00097966,0.22638
847496,57.125,14.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,10,39.6106,0.96718
847497,57.125,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,15,0.002629,0.40026
847497,57.125,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,15,0.00057913,0.34833
847497,57.125,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,15,-202.4121,1.1782
847498,57.125,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,0.0021647,0.17584
847498,57.125,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,0.00051509,0.14587
847498,57.125,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,-2208.3616,2.5595
847499,57.125,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,22,0.0022374,0+0.62576i
847499,57.125,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,22,0.00060247,0+0.28223i
847499,57.125,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,22,502.7036,0+0.53457i
847500,57.125,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,79,0.0016769999999999999,0.44075
847500,57.125,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,79,0.00075874,0.1599
847500,57.125,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,79,190.9016,0.48755
847501,57.125,15.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,181,0.0020543000000000002,0.22166
847501,57.125,15.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,181,0.00070806,0.19479
847501,57.125,15.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,181,18.5605,0.93828
847502,57.125,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,230,0.0022101,0.37125
847502,57.125,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,230,0.00070252,0.33957
847502,57.125,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,230,75.7176,0.72159
847503,57.125,15.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,176,0.0029585,0.29501
847503,57.125,15.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,176,0.00063813,0.23655
847503,57.125,15.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,176,29.1871,0.89326
847504,57.125,16.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,0.00039269,0+0.56043i
847504,57.125,16.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,0.00018252,0+0.76877i
847504,57.125,16.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,9,135.07299999999998,0+0.23838i
847505,57.125,16.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847505,57.125,16.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847505,57.125,16.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847513,57.125,18.375,Mixed Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847513,57.125,18.375,Mixed Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
847513,57.125,18.375,Mixed Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848928,57.375,12.125,Mixed Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848928,57.375,12.125,Mixed Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848928,57.375,12.125,Mixed Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848929,57.375,12.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848929,57.375,12.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848929,57.375,12.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848930,57.375,12.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,1,,
848930,57.375,12.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,1,,
848930,57.375,12.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,1,,
848931,57.375,12.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,0.00049452,0.83762
848931,57.375,12.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,0.0005413999999999999,0.36379
848931,57.375,12.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,20,340.4354,0.41331
848932,57.375,13.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,65,0.0017882000000000002,0.52517
848932,57.375,13.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,65,0.00060588,0.46347
848932,57.375,13.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,65,128.9415,0.67901
848933,57.375,13.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,75,0.0010803,0.81826
848933,57.375,13.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,75,0.00051604,0.50442
848933,57.375,13.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,75,190.2644,0.59015
848934,57.375,13.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,106,0.0019864,0.44304
848934,57.375,13.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,106,0.00060757,0.48509
848934,57.375,13.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,106,182.9983,0.40322
848935,57.375,13.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,98,0.0024064,0.53456
848935,57.375,13.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,98,0.00068624,0.52617
848935,57.375,13.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,98,179.1993,0.49868
848936,57.375,14.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,100,0.002191,0.59294
848936,57.375,14.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,100,0.00069051,0.44495
848936,57.375,14.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,100,149.1261,0.5787
848937,57.375,14.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,0.0013464,0.63959
848937,57.375,14.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,0.00085601,0.37095
848937,57.375,14.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,160.3306,0.45928
848938,57.375,14.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,0.0020941999999999996,0.14994
848938,57.375,14.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,0.00097784,0.31359
848938,57.375,14.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,85,172.903,0.26909
848939,57.375,14.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,82,0.0020274,0.29517
848939,57.375,14.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,82,0.00081082,0.2993
848939,57.375,14.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,82,169.8887,0.58869
848940,57.375,15.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,114,0.0016875,0.16461
848940,57.375,15.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,114,0.00079052,0.22264
848940,57.375,15.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,114,49.7035,0.87211
848941,57.375,15.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,165,0.0016934,0.23237
848941,57.375,15.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,165,0.00055297,0.35141
848941,57.375,15.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,165,106.1581,0.57521
848942,57.375,15.625,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,200,0.0018178,0.12096
848942,57.375,15.625,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,200,0.00066197,0.24462
848942,57.375,15.625,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,200,86.3475,0.6228
848943,57.375,15.875,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,175,0.0017977999999999998,0.43953
848943,57.375,15.875,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,175,0.00059688,0.3905
848943,57.375,15.875,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,175,124.3896,0.47797
848944,57.375,16.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,0.0016682,0.1419
848944,57.375,16.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,0.00053995,0.080795
848944,57.375,16.125,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,30,-612.9061,1.9444
848945,57.375,16.375,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848945,57.375,16.375,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848945,57.375,16.375,Evergreen Needleleaf Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848953,57.375,18.375,Mixed Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848953,57.375,18.375,Mixed Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848953,57.375,18.375,Mixed Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848954,57.375,18.625,Mixed Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848954,57.375,18.625,Mixed Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
848954,57.375,18.625,Mixed Forest ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
850367,57.625,11.875,Ocean ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
850367,57.625,11.875,Ocean ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
850367,57.625,11.875,Ocean ,ASCAT 12.5 TS,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
850368,57.625,12.125,Evergreen Needleleaf Forest ,SMAP L3 Enhanced,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
850368,57.625,12.125,Evergreen Needleleaf Forest ,ERA5 0-1,SMAP L3 Enhanced_ERA5 0-1_ASCAT 12.5 TS,anomaly,0,,
