network,eval_dataset,timefilter,anomaly,pearson_r,pearson_r_p-value,bias,rmsd,ubrmsd,n,pearson_sig
HOBE,SMOS-IC,Y2016-M02,absolute,-0.2726019103149565,0.003961771764154439,0.08186662464135272,0.2523852333195949,0.23873868929777226,110,True
HOBE,SMOS-IC,Y2017-M02,absolute,0.12883893853997944,0.17578209857128935,0.06542315783891965,0.15617232616580545,0.1418083420621739,112,False
HOBE,SMOS-IC,Y2018-M02,absolute,-0.05578206499564864,0.575716119533357,0.09956230596796116,0.1758905010296538,0.14499936407724254,103,False
HOBE,SMOS-IC,Y2015-M03,absolute,,,,,,0,
HOBE,SMOS-IC,Y2016-M03,absolute,-0.4010783507168248,1.0705444310788697e-05,0.060357533740707986,0.2459406421372243,0.2384193104083843,113,True
HOBE,SMOS-IC,Y2017-M03,absolute,-0.16163436557641614,0.08578201354754196,0.06901866814035088,0.1783848854579913,0.16449191715094327,114,False
HOBE,SMOS-IC,Y2018-M03,absolute,-0.16902319978470126,0.06970938368986683,0.10083836899740516,0.19806762247254373,0.1704769967176489,116,False
HOBE,SMOS-IC,Y2015-M04,absolute,0.06322251073165155,0.5516007511307134,0.1178976996538462,0.21981476268250336,0.1855226733030137,91,False
HOBE,SMOS-IC,Y2016-M04,absolute,-0.2328083665984058,0.013084271598862818,0.05102554421238942,0.21574900368953684,0.2096283054142672,113,True
HOBE,SMOS-IC,Y2017-M04,absolute,-0.17901957384719538,0.051411740597506084,0.04307543291764704,0.16833438799515682,0.16272975530203834,119,False
HOBE,SMOS-IC,Y2018-M04,absolute,-0.007675678192092418,0.938663285310539,0.08892464839417474,0.2283161618736829,0.21028712913704964,103,False
HOBE,SMOS-IC,Y2015-M05,absolute,-0.045454131112206086,0.6176232345028493,0.07107502726829279,0.21659508531828714,0.20460149433190253,123,False
HOBE,SMOS-IC,Y2016-M05,absolute,-0.07803977126670775,0.3968680746275021,0.03882403854166674,0.2369720190710708,0.2337700405397045,120,False
HOBE,SMOS-IC,Y2017-M05,absolute,-0.10266984720788833,0.24881503612423225,0.019751686390625026,0.1746220283790954,0.17350136506654926,128,False
HOBE,SMOS-IC,Y2018-M05,absolute,-0.0976062879558106,0.329084910889024,-0.02824280683333338,0.1847369670655322,0.1825653057476873,102,False
HOBE,SMOS-IC,Y2015-M06,absolute,0.16070826833721674,0.08482406341946618,0.028542921448275863,0.18561457673468587,0.18340685028535367,116,False
HOBE,SMOS-IC,Y2016-M06,absolute,0.20240981814172135,0.026617479022007503,-0.019170577999999997,0.1820444695040853,0.1810322562864689,120,True
HOBE,SMOS-IC,Y2017-M06,absolute,0.0797154290029035,0.4257806459016864,-0.028526680107843205,0.1530930319574254,0.15041178463119856,102,False
HOBE,SMOS-IC,Y2018-M06,absolute,0.216821813205598,0.02860306854248723,-0.03976536760784316,0.15583223621961312,0.150673160795871,102,True
HOBE,SMOS-IC,Y2015-M07,absolute,0.11129776914258664,0.2147083967588857,0.013531722857142823,0.17489486659776524,0.1743706019911831,126,False
HOBE,SMOS-IC,Y2016-M07,absolute,0.1738683657917412,0.0564878169040581,-0.01358899348760334,0.19279242040321476,0.19231291329737524,121,False
HOBE,SMOS-IC,Y2017-M07,absolute,0.15905395312418258,0.0853697015222937,-0.04960551899999999,0.15788810578036402,0.14989311669203512,118,False
HOBE,SMOS-IC,Y2018-M07,absolute,0.2259888114193146,0.01868651183487504,-0.03115808358333338,0.14454016510920606,0.14114189015742476,108,True
HOBE,SMOS-IC,Y2015-M08,absolute,0.1227570713487102,0.17979364513233415,0.007309643636363604,0.18699964629030089,0.18685672806352732,121,False
HOBE,SMOS-IC,Y2016-M08,absolute,0.016267347891585533,0.863002360314011,-0.03780325205217397,0.1787249909377096,0.17468124261054532,115,False
HOBE,SMOS-IC,Y2017-M08,absolute,-0.021653384504894974,0.814406117598407,-0.02286292585499997,0.17360817439272178,0.17209614997820974,120,False
HOBE,SMOS-IC,Y2018-M08,absolute,-0.003695380262462425,0.971343297033836,-0.033422524288659744,0.151558868212146,0.1478276882181433,97,False
HOBE,SMOS-IC,Y2015-M09,absolute,0.07071611493610241,0.4427786419921666,0.025325915400000062,0.18908505774977952,0.18738131463246135,120,False
HOBE,SMOS-IC,Y2016-M09,absolute,0.1019119321935202,0.27846710336762165,-0.040904408000000066,0.16849662336691884,0.16345623723866534,115,False
HOBE,SMOS-IC,Y2017-M09,absolute,-0.031718073985051776,0.7398965291006545,-0.05080980705357138,0.1607940081818066,0.152555159120725,112,False
HOBE,SMOS-IC,Y2018-M09,absolute,0.10638524070413367,0.28966415723926936,-0.0335585850495049,0.129689515872221,0.12527247062561753,101,False
HOBE,SMOS-IC,Y2015-M10,absolute,-0.005234099133816596,0.9539919235389092,0.05344936271774195,0.2078144723038847,0.2008233565201252,124,False
HOBE,SMOS-IC,Y2016-M10,absolute,0.09740923380177546,0.2898661971579643,0.00014342891666666022,0.15803249142336634,0.15803242633593345,120,False
HOBE,SMOS-IC,Y2017-M10,absolute,-0.1087669772282056,0.2311024327756375,-0.05154234544715442,0.1719853656341048,0.16408032367746875,123,False
HOBE,SMOS-IC,Y2018-M10,absolute,-0.1926704884080108,0.07045974211961542,-0.0337504423595506,0.1293393903703927,0.1248582618088186,89,False
HOBE,SMOS-IC,Y2015-M11,absolute,-0.020874077269332755,0.8217223275891884,0.05462665482352946,0.21037912026900515,0.2031632418228049,119,False
HOBE,SMOS-IC,Y2016-M11,absolute,-0.1870229488322961,0.0399699848512618,0.04225877256198346,0.17564338600882173,0.17048400273984216,121,True
HOBE,SMOS-IC,Y2017-M11,absolute,0.03834802029394015,0.6775288651144479,-0.008285828174999982,0.1423297496994667,0.14208836229954666,120,False
HOBE,SMOS-IC,Y2018-M11,absolute,0.021104980690107703,0.847962604152108,-0.01368109497647052,0.1557131516525475,0.1551109707203654,85,False
HOBE,SMOS-IC,Y2015-M12,absolute,-0.2705959194241505,0.002368693105442745,0.051743389879032285,0.22155137740814795,0.2154243125445085,124,True
HOBE,SMOS-IC,Y2016-M12,absolute,-0.047424375468412695,0.6024470942734066,0.06762913473180487,0.19720198459260765,0.18524287533584244,123,False
HOBE,SMOS-IC,Y2017-M12,absolute,0.09105820786807604,0.3288660878063441,0.0512122986149744,0.1672989589729965,0.15926783147898715,117,False
HOBE,SMOS-IC,Y2018-M12,absolute,0.011593380524915377,0.9121761321500376,0.028965967543010836,0.14700921212227136,0.14412730890816014,93,False
HOBE,SMOS-IC,No-Timefilter,absolute,0.22027494544177434,9.778316321105152e-139,0.07727321496807947,0.15366562134307848,0.13282309073068338,12642,True
HOBE,SMOS-IC,Y2015,absolute,0.18410162125371676,6.537956471717243e-23,0.0860032512425683,0.16908510074552188,0.14557888607154185,2819,True
HOBE,SMOS-IC,Y2016,absolute,0.15504267961852325,7.136663422238605e-20,0.08249576973926423,0.16388478236986198,0.14160744990127933,3425,True
HOBE,SMOS-IC,Y2017,absolute,0.18171849595474696,8.896867053555115e-27,0.08735761442839238,0.15803763511365912,0.1316986762032876,3420,True
HOBE,SMOS-IC,Y2018,absolute,0.4016888468664016,7.00765185299112e-116,0.051421680883673326,0.11664030073580545,0.1046936984294509,2978,True
HOBE,SMOS-IC,winter,absolute,0.1637030234291019,2.8631486129978287e-22,0.05613060667339506,0.1569527624143308,0.14657259165330325,3470,True
HOBE,SMOS-IC,spring,absolute,0.14280953983935452,2.0296613824176145e-13,0.10630521056597254,0.1766143852108794,0.14103844607035748,2622,True
HOBE,SMOS-IC,summer,absolute,0.14153469035141694,2.3267469080390687e-17,0.08372107196898397,0.13924470291007873,0.1112648614652456,3553,True
HOBE,SMOS-IC,fall,absolute,0.13248609420661214,3.288388141474074e-13,0.06870922511177846,0.1442479636860993,0.12683263543790765,2997,True
HOBE,SMOS-IC,Y2015-winter,absolute,0.08238710057661676,0.13471218533703244,0.015359592537764309,0.11544630170125555,0.11441997855956434,331,False
HOBE,SMOS-IC,Y2016-winter,absolute,0.15844207878093458,2.734524988097598e-07,0.04853718575239924,0.16652320440030444,0.15929255852984053,1042,True
HOBE,SMOS-IC,Y2017-winter,absolute,0.12393339161622655,6.662578072113414e-05,0.08707316593000193,0.17799480994883554,0.1552430872652578,1030,True
HOBE,SMOS-IC,Y2018-winter,absolute,0.2062302141507644,1.0328201425956007e-11,0.046324340735500485,0.13533185679838805,0.12715646629220498,1067,True
HOBE,SMOS-IC,Y2015-spring,absolute,0.055273943251070566,0.16857163993994526,0.09834171737749196,0.17931871665318966,0.14994701986165784,622,False
HOBE,SMOS-IC,Y2016-spring,absolute,0.14168876263340704,0.00020996966780930035,0.13294293669261767,0.21109389707639464,0.16397197616191056,680,True
HOBE,SMOS-IC,Y2017-spring,absolute,0.13048456843661324,0.0006842404305359468,0.11179341936379822,0.17451819768620536,0.134010569398803,674,True
HOBE,SMOS-IC,Y2018-spring,absolute,0.30930587961676154,8.670747275275666e-16,0.08020704689318882,0.13023905825910825,0.10261111988908997,646,True
HOBE,SMOS-IC,Y2015-summer,absolute,0.038659637696016665,0.2032201312110715,0.0931728884654378,0.16229294471701455,0.13288270301257055,1085,False
HOBE,SMOS-IC,Y2016-summer,absolute,0.05318893696321843,0.10389748281646888,0.09420733326602564,0.14837996651325766,0.11463678651017503,936,False
HOBE,SMOS-IC,Y2017-summer,absolute,0.15439994317247718,1.211116966399943e-05,0.09436849725879398,0.1342599253151523,0.09550033649546616,796,True
HOBE,SMOS-IC,Y2018-summer,absolute,0.4139774795232167,7.693158053712752e-32,0.04493613718179347,0.08530302424729598,0.07250758250634068,736,True
HOBE,SMOS-IC,Y2015-fall,absolute,0.03047372221554596,0.3950673854635669,0.09615622013956462,0.1880035169054932,0.16155278919692367,781,False
HOBE,SMOS-IC,Y2016-fall,absolute,0.19339365770567293,6.727545661377258e-08,0.06961278085397654,0.12604706950321293,0.10508056181865427,767,True
HOBE,SMOS-IC,Y2017-fall,absolute,0.06325942265396042,0.05510264499105512,0.06370825213913048,0.13952057860482825,0.1241259459726412,920,False
HOBE,SMOS-IC,Y2018-fall,absolute,0.10659416362821736,0.014172620731187259,0.03557456493005673,0.09386272706582728,0.08686001302251321,529,True
HOBE,SMOS-IC,M01,absolute,0.1568082783080088,1.613691222739567e-07,0.07307711702414574,0.1932861808743692,0.1789393268245934,1105,True
HOBE,SMOS-IC,M02,absolute,0.16158705737040385,4.2058930606283826e-07,0.07232524085670099,0.16445184953173536,0.147693839917001,970,True
HOBE,SMOS-IC,M03,absolute,0.10721623258846386,0.00684609294315745,0.10264137655118108,0.17908687110972538,0.14675440444344434,635,True
HOBE,SMOS-IC,M04,absolute,0.07157404606512123,0.04272518551532738,0.11232697448875308,0.1975121165566724,0.1624613399824696,802,True
HOBE,SMOS-IC,M05,absolute,0.17281826540512893,2.125731508919426e-09,0.10419304173333332,0.15946764190399898,0.12072174149165472,1185,True
HOBE,SMOS-IC,M06,absolute,0.06251929142868781,0.02170336306466789,0.0996451815363502,0.1572835559427758,0.1216920489045694,1348,True
HOBE,SMOS-IC,M07,absolute,0.236067065227932,6.761653529182888e-18,0.08573264520939906,0.13506265910821594,0.1043639565692172,1298,True
HOBE,SMOS-IC,M08,absolute,0.1533758921711346,3.479919441817408e-06,0.05717562349834621,0.11437202519398905,0.09905507672274973,907,True
HOBE,SMOS-IC,M09,absolute,0.0650569159489775,0.08023375643856738,0.0902493775649171,0.16216243884885922,0.1347282688323243,724,False
HOBE,SMOS-IC,M10,absolute,0.15515684335475646,7.329203407805733e-07,0.06608037429236867,0.13037986163338894,0.1123934715760756,1009,True
HOBE,SMOS-IC,M11,absolute,0.09309909089554128,0.000920189188544776,0.058469858102848125,0.14388738565310952,0.13147188080924174,1264,True
HOBE,SMOS-IC,M12,absolute,0.1735817353884475,6.709030793096901e-11,0.03144624173046595,0.11348247586146072,0.10903855377193936,1395,True
HOBE,SMOS-IC,Y2015-M01,absolute,,,,,,0,
HOBE,SMOS-IC,Y2016-M01,absolute,0.20690358017552515,5.050317128013704e-05,0.035219404642857166,0.18619343098726232,0.1828321286847886,378,True
HOBE,SMOS-IC,Y2017-M01,absolute,0.044323518825079344,0.4323506005653032,0.1528743708319684,0.246146423463276,0.1929183467856083,316,False
HOBE,SMOS-IC,Y2018-M01,absolute,0.19368849879976574,7.743519739257298e-05,0.046542525970265265,0.14824169018068015,0.14074584179979158,411,True
HOBE,SMOS-IC,Y2015-M02,absolute,,,,,,0,
HOBE,SMOS-IC,Y2016-M02,absolute,0.16113657855170355,0.004261978559665498,0.05856785231629394,0.17401070732245025,0.16385827088650795,313,True
HOBE,SMOS-IC,Y2017-M02,absolute,0.14375897060634169,0.012683168697717215,0.07819576458333333,0.1517886884430422,0.13009699589339813,300,True
HOBE,SMOS-IC,Y2018-M02,absolute,0.1763292580875126,0.0008192280354468243,0.07945382767787115,0.16605137732084638,0.1458086046071536,357,True
HOBE,SMOS-IC,Y2015-M03,absolute,,,,,,0,
HOBE,SMOS-IC,Y2016-M03,absolute,0.009645983238141156,0.892438510990027,0.1350652868140704,0.2020070654612961,0.15021392343626894,199,False
HOBE,SMOS-IC,Y2017-M03,absolute,0.011401810971230813,0.8707890765405121,0.0967156152038835,0.17775328242573074,0.1491385905420054,206,False
HOBE,SMOS-IC,Y2018-M03,absolute,0.19937357475944847,0.0023836587908628703,0.0798950665304348,0.1579267978140601,0.13622647250773404,230,True
HOBE,SMOS-IC,Y2015-M04,absolute,0.07454302456280737,0.26658452965744706,0.13968842315982138,0.24565093245870576,0.20206811983327375,224,False
HOBE,SMOS-IC,Y2016-M04,absolute,0.011047791388381065,0.8816776688937725,0.1213853784618478,0.22024819153366176,0.18377936709413964,184,False
HOBE,SMOS-IC,Y2017-M04,absolute,0.013861720496424298,0.8463121042207008,0.111156225879798,0.17959962608894928,0.1410684909519121,198,False
HOBE,SMOS-IC,Y2018-M04,absolute,0.21095311673799,0.0029981695117178627,0.07373563464795921,0.11197010706381083,0.08426364019518705,196,True
HOBE,SMOS-IC,Y2015-M05,absolute,0.11961631304942595,0.016967564204890366,0.07507120960050251,0.12763203306527174,0.10321942333442884,398,True
HOBE,SMOS-IC,Y2016-M05,absolute,0.15056555031015684,0.00935806635744302,0.1386811287474748,0.21125695441961104,0.1593645045798341,297,True
HOBE,SMOS-IC,Y2017-M05,absolute,0.08640250610634084,0.1568340364573752,0.12376450072222225,0.1681295019626438,0.11379752981144055,270,False
HOBE,SMOS-IC,Y2018-M05,absolute,0.4583223425008786,7.974528141260709e-13,0.08629864818181818,0.11208512370049788,0.07152355050573682,220,True
HOBE,SMOS-IC,Y2015-M06,absolute,0.006515890619143049,0.9015389316531516,0.1306144986446281,0.20457307091468072,0.15744838547052625,363,False
HOBE,SMOS-IC,Y2016-M06,absolute,8.799966620756314e-05,0.9986232051674716,0.10004179387338498,0.1592859125768705,0.12395015701499362,387,False
HOBE,SMOS-IC,Y2017-M06,absolute,0.19102166770611265,0.0008147489563492174,0.1084204891875,0.14894438283654385,0.10212456463996378,304,True
HOBE,SMOS-IC,Y2018-M06,absolute,0.2301035122252656,6.827714287059117e-05,0.051811696465986386,0.0735945212190831,0.0522656834144792,294,True
HOBE,SMOS-IC,Y2015-M07,absolute,0.09955056812712236,0.03599721793765513,0.08863310203828828,0.1549515073354078,0.12709894904595126,444,True
HOBE,SMOS-IC,Y2016-M07,absolute,0.13269503523731066,0.01570354605628204,0.10389628790332328,0.14701155632088855,0.10400941809182256,331,True
HOBE,SMOS-IC,Y2017-M07,absolute,0.0710332369664759,0.26125439776484305,0.08937583415873017,0.11989904948054506,0.07992335287492229,252,False
HOBE,SMOS-IC,Y2018-M07,absolute,0.243963962813983,4.926443208094631e-05,0.05540772941992618,0.09093989290131599,0.07211135584241267,271,True
HOBE,SMOS-IC,Y2015-M08,absolute,0.09051105226078704,0.1322180227002792,0.051533898100719434,0.09902014683877633,0.08455321890098268,278,False
HOBE,SMOS-IC,Y2016-M08,absolute,-0.02271670691607173,0.7387396055636063,0.06913861656880735,0.12912696880696173,0.10905790100779268,218,False
HOBE,SMOS-IC,Y2017-M08,absolute,-0.021001975034319397,0.746166501436638,0.08181160373750003,0.12880404327444067,0.09948539117751036,240,False
HOBE,SMOS-IC,Y2018-M08,absolute,0.4032231089087041,4.54887771344377e-08,0.0165196697777778,0.0943443194451153,0.0928867650529134,171,True
HOBE,SMOS-IC,Y2015-M09,absolute,-0.04295219263238181,0.5378835441759126,0.10063150275961537,0.17318060303100385,0.14094261924103604,208,False
HOBE,SMOS-IC,Y2016-M09,absolute,0.09887437490093116,0.16796629121727388,0.07601187487244895,0.13047236679708593,0.10604354471634984,196,False
HOBE,SMOS-IC,Y2017-M09,absolute,0.05580154934571028,0.437258925591226,0.11829656136734693,0.1883524942237183,0.1465693885125996,196,False
HOBE,SMOS-IC,Y2018-M09,absolute,0.16350769837461404,0.06959513935311004,0.05100599419354839,0.1422912059063988,0.13283514532918198,124,False
HOBE,SMOS-IC,Y2015-M10,absolute,0.03968276868444325,0.5281593927049474,0.10961932386274513,0.17115705066674464,0.1314470989745046,255,False
HOBE,SMOS-IC,Y2016-M10,absolute,0.07026120495855769,0.23704919194814936,0.06325576279298248,0.11291590591398827,0.09353454058183316,285,False
HOBE,SMOS-IC,Y2017-M10,absolute,0.06859735589162723,0.21183028339341445,0.05427351447447448,0.1277596492728561,0.1156586080190844,333,False
HOBE,SMOS-IC,Y2018-M10,absolute,0.06679969033032844,0.43970902946103774,0.019273509999999997,0.06711428371667999,0.06428731516468017,136,False
HOBE,SMOS-IC,Y2015-M11,absolute,-0.01976092481792754,0.7255625664846791,0.08243310619496855,0.209043213224598,0.19210374280141904,318,False
HOBE,SMOS-IC,Y2016-M11,absolute,0.10920110561803248,0.06515555916323433,0.07156217847552446,0.13504370466155666,0.11452360796165532,286,False
HOBE,SMOS-IC,Y2017-M11,absolute,-0.03852169291350492,0.4475174071719544,0.044379502864450165,0.11881646660571038,0.1102171151054597,391,False
HOBE,SMOS-IC,Y2018-M11,absolute,0.10239226308995478,0.09374893941916956,0.03670261787360593,0.0755995071708951,0.06609238477847718,269,False
HOBE,SMOS-IC,Y2015-M12,absolute,0.08238710057661676,0.13471218533703244,0.015359592537764309,0.11544630170125555,0.11441997855956434,331,False
HOBE,SMOS-IC,Y2016-M12,absolute,0.026315357686901145,0.6231827950931627,0.05393468610826213,0.13410652639519213,0.122782775893802,351,False
HOBE,SMOS-IC,Y2017-M12,absolute,0.11305222522159986,0.0214087167430796,0.043280991183574924,0.1260209287343783,0.11835552492909898,414,True
HOBE,SMOS-IC,Y2018-M12,absolute,0.0986675103517254,0.08854327750386387,0.006468484648829431,0.04720423411736523,0.04675893951914314,299,False
HOBE,SMOS-IC,No-Timefilter,anomaly,0.08208386606839689,4.627059370611356e-09,,,,5082,True
HOBE,SMOS-IC,Y2015,anomaly,0.037887853209243705,0.21688445385635294,,,,1064,False
HOBE,SMOS-IC,Y2016,anomaly,0.08783932304372014,0.0009486155318238859,,,,1413,True
HOBE,SMOS-IC,Y2017,anomaly,0.11853312228032825,9.810991880059384e-06,,,,1384,True
HOBE,SMOS-IC,Y2018,anomaly,0.08300618894468592,0.0037018677828695203,,,,1221,True
HOBE,SMOS-IC,winter,anomaly,0.16059906213418468,6.099528921551713e-08,,,,1125,True
HOBE,SMOS-IC,spring,anomaly,-0.0007740470596450831,0.9782591247932352,,,,1242,False
HOBE,SMOS-IC,summer,anomaly,0.08901889442043102,0.00098907247433505,,,,1366,True
HOBE,SMOS-IC,fall,anomaly,0.0892555913095168,0.0010316218423547232,,,,1349,True
HOBE,SMOS-IC,Y2015-winter,anomaly,0.1146826570592955,0.20468814997808046,,,,124,False
HOBE,SMOS-IC,Y2016-winter,anomaly,0.11423110493190787,0.03141814479492427,,,,355,True
HOBE,SMOS-IC,Y2017-winter,anomaly,0.2211688656030936,5.336167944350555e-05,,,,328,True
HOBE,SMOS-IC,Y2018-winter,anomaly,0.2469358034966913,8.37598120235786e-06,,,,318,True
HOBE,SMOS-IC,Y2015-spring,anomaly,-0.041590442987714325,0.5451031098436226,,,,214,False
HOBE,SMOS-IC,Y2016-spring,anomaly,0.0649606983206762,0.2281108394663552,,,,346,False
HOBE,SMOS-IC,Y2017-spring,anomaly,-0.06263648507658116,0.2351756383302104,,,,361,False
HOBE,SMOS-IC,Y2018-spring,anomaly,-0.0017151845920381455,0.9755804072656477,,,,321,False
HOBE,SMOS-IC,Y2015-summer,anomaly,0.11679006793872865,0.026074874080453458,,,,363,True
HOBE,SMOS-IC,Y2016-summer,anomaly,0.09244703891684714,0.0815286303598165,,,,356,False
HOBE,SMOS-IC,Y2017-summer,anomaly,0.11930213656908363,0.027836512401487712,,,,340,True
HOBE,SMOS-IC,Y2018-summer,anomaly,0.03844175696594998,0.50218584413946,,,,307,False
HOBE,SMOS-IC,Y2015-fall,anomaly,0.01341725913439469,0.7989062229079501,,,,363,False
HOBE,SMOS-IC,Y2016-fall,anomaly,0.07949892843513258,0.13437301468433707,,,,356,False
HOBE,SMOS-IC,Y2017-fall,anomaly,0.1334337121806093,0.011853377055229423,,,,355,True
HOBE,SMOS-IC,Y2018-fall,anomaly,0.16718291035036706,0.005446373236635054,,,,275,True
HOBE,SMOS-IC,M01,anomaly,0.2580727625579208,1.2697309304488043e-06,,,,343,True
HOBE,SMOS-IC,M02,anomaly,0.2483050385034198,5.890509542114687e-06,,,,325,True
HOBE,SMOS-IC,M03,anomaly,0.0213901019011833,0.6930279317523675,,,,343,False
HOBE,SMOS-IC,M04,anomaly,0.0014658019207845915,0.9759355144653517,,,,426,False
HOBE,SMOS-IC,M05,anomaly,-0.01962418723170468,0.6703194672417299,,,,473,False
HOBE,SMOS-IC,M06,anomaly,0.10942798917295432,0.02169021235053381,,,,440,True
HOBE,SMOS-IC,M07,anomaly,0.0960426149403534,0.036789608150048524,,,,473,True
HOBE,SMOS-IC,M08,anomaly,0.0661737827382942,0.159700504914167,,,,453,False
HOBE,SMOS-IC,M09,anomaly,0.12349598471190558,0.008880046000939805,,,,448,True
HOBE,SMOS-IC,M10,anomaly,0.05146098058440733,0.2728091181132859,,,,456,False
HOBE,SMOS-IC,M11,anomaly,0.11387260003016088,0.016251828351356357,,,,445,True
HOBE,SMOS-IC,M12,anomaly,0.06189665676791504,0.1865539447927234,,,,457,False
HOBE,SMOS-IC,Y2015-M01,anomaly,,,,,,0,
HOBE,SMOS-IC,Y2016-M01,anomaly,0.3704127653900033,2.673732955302331e-05,,,,122,True
HOBE,SMOS-IC,Y2017-M01,anomaly,0.17077353660237232,0.0910214217468331,,,,99,False
HOBE,SMOS-IC,Y2018-M01,anomaly,0.406881075821769,3.307649333958071e-06,,,,122,True
HOBE,SMOS-IC,Y2015-M02,anomaly,,,,,,0,
HOBE,SMOS-IC,Y2016-M02,anomaly,0.1282780844963931,0.18169713470521054,,,,110,False
